id,text,label
8272,"I agree ""virtually"" 100%! $AMZN just a name. I don't care who is on the opposite side of an e-comm transaction as long as it's satisfactory.",Human
8273,Maybe $AMZN drones will be able to deliver unemployment checks to its former fulfillment service drivers. should be a booming business.,Human
8274,"non-0 chance ppl mistaking cyclical for purely secular. Retail w/ secular issue, but if witnessing consmr recession $AMZN effect overstated.",Human
8275,"Daniel, yup, thanks, rereading , did you catch CEO of Netflix on CNBC, scariest comp is $AMZNHave a safe trading day!@petenajarian",Human
8276,"What a week! WealthyU client got new job offer, another found 120k in retirement assets and $amzn reached 1k a share!  Yowza! #wealthyu",Human
8277,"Instead of chasing, we waited for a good entry. Bought lows today - sold 3/4 $AMZN. These levels also written in my weekly premium post.",Human
8278,11/...yet $AMZN & more digital native brands are going offline. Why? Because omni channel HAS always been winning stray if done right,Human
8279,"Learning is smart on the corp side, but value for consumers isn't there. $AMZN has >10y data on me, but recs are worse than strangers'.",Human
8280,"@AsiaBizchronicl $amzn Everything is a ""moat"" UNTIL iovercome. Chrgin premium for brand or ""over"" chrgin for disposable pdt is flawed notion",Human
8281,No one doubts $AMZN is a great company. But the chart is #extended long term & has consolidated many times. Trade don't invest. #Perspective,Human
8282,$AMZN Jeff Bezos: talked about CEO at ReCode conference and he isn't even there. Have not seen so much respect for CEO before in 25 yrs.,Human
8283,You will need 186 years of earnings to break even in this company. That's why you only get 5% return on equity. Good luck... #Amazon  $amzn,Human
8284,"Even so, I like #blueapron as an acquisition. One of the big players (most likely $AMZN) can swoop in to dominate meal delivery.",Human
8285,"$AMZN Amazon Original Series The Last Tycoon, Based on the Last Work of F. Scott Fitzgerald, Debuts ExclusiveFrom our Stock News Alerts App",Human
8286,Don't worry. #alongstrangetrip is up on #Amazon with 4 hours on the #GratefulDead To take your climate blues away.  $amzn #ParisClimateDeal,Human
8287,Long strange trip is up on Amazon now. Thank god this got made. The #GratefulDead deserve a 4 hour doc. Weekend is made! #music $amzn,Human
8288,"#UK: #Amazon registered ""No Lines. No Checkout,"" & ""No Queue. No Checkout"" taglines w Intellectual Property Office. #retail #mcommerce $AMZN",Human
8289,"$AMZN I am having to adjust column width on my trading platform, never needed four whole digits before. Must be lovely thought for longs!",Human
8290,$AMZN looking to close above 1000 for the first time looking at the 30 min chart. Like the stock and especially like their business.,Human
8291,"Besides momo not sure I know!  On earngs basis unclear how $AMZN, for ex, a big part of this yrs index gain, has ""earned"" a 187 PE. Cheers!",Human
8292,"...And these new era distributors, particularly $AMZN, are structurally advantaged to be able to provide huge selection of a particular...",Human
8293,Disagree. Rome wasn't built in a day. All good things take time. i.e. $AMZN taking ten years to show any semblance of profitability before ,Human
8294,"$amzn It has the information, it can deliver the efficiency. kind of obvious isn't it? And Jeff and Mackenzie have our trust, good values.",Human
8295,$AMZN looks like going to expire w/ 17% net liq loss today. By far worst day ever with this ticker for myself... really need a down day,Human
8296,You actually would have made more buying meme futures in the Its All Your Base Are Belong To Us years vs $AMZN in 1997 in the current market,Human
8297,$AMZN finally closed above that 1000 mark which now turned into support along with the 8 day MA slightly below. Will see if it stays above.,Human
8298,Thank you #Amazon for finishing A Long Strange Trip. It took the streaming services to get the good stuff made. #GratefulDead $amzn #music,Human
8299,"$amzn killing brands, if one company can have an impact, its certainly #Amazon Incredible stat: more people in US have #prime than landlines",Human
8300,We buy stuff on $AMZN daily. Prime has changed the game (and consumer expectations) forever. I am a huge @JeffBezos fan (it is always #Day1),Human
8301,Then doesn't $AMZN's multiple become an issue for investors (or is it a giant Mo Mo trade which you ride until the party ends?).,Human
8302,"Love $AMZN the co, but it has no edge in physical retail of book or grocery or clothes. It does have the monopoly of scale and brand loyalty",Human
8303,"I wish I never bought @Trading_Tech stock. Should have gotten #ethereum, or #bitcoin, or $AMZN, or literally anything else  #hindsight2020",Human
8304,$AMZN undervaluation being discovered by 17 year old fund managers using other people's money as I tweet this..  #NewAllTimeHighs,Human
8305,"$AMZN #amazon Everytime I think of buying something, I just convert it to AMZN shares. Would I rather have x or half an Amazon share? Hmm.",Human
8306,"Analysts stop pretending like the #retail collapse is solely due to $AMZN. It's not. Ecommerce sales been steady, while % of retail down",Human
8307,Same fallacy as looking at $AMZN based on past and current GAAP earnings. Think Pak suitcase nukes in hands of even one terrorist ....,Human
8308,"Quick step back: so $AMZN provides in their documentation the high level desc of their model right? You know the model class, you know the..",Human
8309,You don't need a device . Spying is on anyways. Other day I googled Vitamix for latest model and now Amazon $AMZN emails me same,Human
8310,$AMZN Amazon Introduces Discounted Monthly Prime Offer for Customers Receiving Government AssistanceFrom our Stock News Alerts App,Human
8311,Just realized @TDANSherrod has not tweeted since March.  @TDAmeritrade corporate must have caught on. Or she bought $amzn calls in march.,Human
8312,@JeffMacke this segues well into the $AMZN Domination of online reported yesterday.Btw Moody Blues(average age 73) coming to PDX. Avg fan66,Human
8313,$AMZN is announcing a new fulfillment center about once a month. Could they one day compete with the likes of UPS and or FedEx? #IRCE17,Human
8314,$AMZN private label is threatening brands. Amazon gives owns products preferential treatment in search. #IRCE17 #ecommerce #digital,Human
8315,"Part of me feels like this strategy was to force $AMZN to concede ""it was never about selling a speaker, it was embedding a listener""",Human
8316,I cannot get over the story about the Scottish pension mngr that Bloomberg ran weeks ago.  Held $AMZN for 50% loss but now seen as a genius.,Human
8317,"$AMZN ""if it takes more the two pizzas to be shared with a group of managers in one room, then we have too many managers""#efficiency",Human
8318,"You know Amazon has something good when people use terms like ""Alexa killer"". Remember ""iPhone killer""? $AMZN #TuesdayThoughts #Invest",Human
8319,"The hardest thing is waiting until the end of day to close or open the trade. Today is a prime example. $amzn was up this morning, now down",Human
8320,"$AMZN is rolling out 1-HR and 2-HR delivery. Having spoken to a # of auto parts industry execs, they aren't accounting for this new future",Human
8321,"Ya, could be. $AMZN was ""just"" an online bookstore at first until someone (Bezos?) realized that it could be much be more than than B&N.",Human
8322,Feels like $AMZN is now a quasi-govt entity. Redistributing the wealth  at the expense of the shareholders and those paying full price.,Human
8323,"Post under headlines u see at the top.""Amazon launches a low-cost version of Prime for customers on government assistance"" $AMZN",Human
8324,"37% of all U.S. households are now Amazon Prime members, a bigger audience than the one that shops at Target in a given month $AMZN",Human
8325,"@ChessTrades Hi Chess, when you have a chance, can you show the next support/resistance in $AMZN?  Thx.  p.s. I sold out of my NFLX calls.",Human
8326,$AMZN direct marketing for welfare dollars. Bezos really does have no shame. Just lower your prices for prime for all consumers! @amazon,Human
8327,Goddammit all I want is parity with $AMZN for @indiebound stores. This book isn't on my website yet & we have a customer looking to preorder,Human
8328,"Unlike the old days, I believe garages (least in NY) call multiple distributors just to check price. Why won't they check $AMZN?",Human
8329,"And we know: if we have a BIG cushion, we can give it more room than the 8 ema. Perhaps down to 21 ema. But we must never get sloppy. $AMZN",Human
8330,"(2) Alibaba Cloud is capex-intensive, just like AWS.  This will drive capex going forward, just like AWS drives bulk of capex for $AMZN now",Human
8331,Anybody who sold or got stopped out will be feeling it .. I am neutral somewhat holding $amzn and other calls .. I need a flush down,Human
8332,"$AMZN Q217 revs tracking below Street, based on M Science latest checks.. some U.S. slowdown visible...cant remember last time this was true",Human
8333,The Silicon Valley perverse narrative on job creation: $AMZN is creating jobs. Smart Money: But they are part time and in sorting centers,Human
8334,"For example, $AMZN introduced the Dash Replenishment service. Manufacturers can tap into that set of APIs to automate the purchase. #IRCE17",Human
8335,"$AMZN Amazon to Open First Oregon Fulfillment Center in Troutdale; Will Create 1,500-Plus Full-Time JobsFrom our Stock News Alerts App",Human
8336,IMO freight logistics is extremely difficult just look at how retail has faired against $AMZN they can't compete on cost or delivery...,Human
8337,"I am very upset to have been tagged in this. /s  Also, remember when I said a few weeks ago $AMZN code was fucked? 75% of products are 404'd",Human
8338,Any bitcoin ransom demands by the Amazon outage Hackers ? $AMZN @dee_bosa @CNBCClosingBell @CNBCFastMoney @SullyCNBC Stay LONG #Bitcoin,Human
